Id,Price
11199,198410.53429640265
4052,350720.5003664937
821,216780.77325645747
68,272836.1873130039
554,119396.32910135268
452,190728.72573948136
11394,297470.24331046524
11393,172612.87740540795
9535,160767.82080701305
4024,185363.60003324898
10069,224430.7919557198
12007,159114.95833220804
12368,442720.42038834014
1259,339488.1693879872
1124,286551.23332293134
3707,172325.36924392584
8767,165280.44116703176
1919,157879.01934365742
16741,165038.4825303513
6664,282260.4809584755
5688,382450.537572158
7799,152853.26016809302
14843,321481.13042341627
7532,165643.99004053042
8133,156180.16748967575
6264,332458.88083895086
4125,157791.00390052766
2410,173695.49104871007
13607,200980.83278260744
1716,272344.0179403553
1370,141163.10514654248
2273,363861.66629219346
15298,318849.47751752497
4284,231203.49310899188
12303,160945.50434994602
7808,126122.00715354737
2203,147698.34526300678
7237,129995.85961794942
15864,155638.06809517174
2844,156818.8763516544
5729,161178.88661970117
11812,389972.917305556
1779,162542.9180906385
6442,148243.85954933718
6160,215021.6286071323
8266,189906.66785394662
9903,161439.95262330025
2867,137518.25267630556
6998,183804.86056978346
13932,177255.70671939183
12587,148868.8332869455
3611,256710.1894294912
2646,300479.1491830978
1890,170052.14293228695
860,271067.5612542586
14187,216458.85474698796
12569,296671.4547987225
1276,103689.90658974207
12025,218789.3888630825
4890,311475.4086147143
14410,335136.63994151127
10352,343605.2516951215
11407,190137.37728247207
10384,163504.88077457793
7622,263676.2209156662
12578,170543.51866960526
15820,170131.8926559833
563,194602.57509404866
15226,160069.18780615085
6396,213277.9230932988
6247,144201.26248090755
3339,164762.16445946647
10975,303235.57629950234
7475,118410.3798700714
11129,219532.68294409773
3051,266185.89591323904
10232,240577.94392233412
14106,188283.85130600535
5502,227100.37913754114
4558,79705.44790506373
4181,144289.8188321833
8426,123713.81677087129
6611,173016.3940142364
14641,148534.7543047113
15539,262958.1898722887
13119,151227.48241199687
11716,193991.27148962236
7316,250257.33654571598
7791,113928.30359190296
13034,305360.0738513974
1068,260128.50294693344
4060,171953.6390176863
10172,219413.5964951113
2591,181885.07701397876
12494,352449.8091723751
7828,333818.7153984634
15284,174338.5501187764
7947,179867.13332623945
16335,208709.38023334922
10234,341634.4188461352
2797,253362.07616095405
5341,238232.38629796292
3059,185357.63679268587
1559,65593.25914124383
15320,277432.3011444655
10284,345736.80250290583
4134,203805.56102779516
4481,195325.46269463727
7222,159976.9752670209
4062,230693.6260296277
2192,229724.76005252317
9637,189396.40270328813
16236,156069.03791574933
4272,167998.2212740501
9406,285649.20343719213
14309,234553.2134375812
1946,291624.4038792825
16235,239799.24806292413
7146,153369.33823845975
16784,230893.2862532361
349,336868.13468054734
6251,158330.0905098477
5128,345237.4053979922
11718,171578.2134313423
16721,92932.01670128568
12517,205880.73896880724
15961,193169.52124215727
9428,157868.8442096938
14541,146437.18998096694
10168,107854.40045376339
11270,171789.95036963656
13210,184448.03927267095
11518,174028.52172250225
12612,175445.8854352485
16352,120252.7362307493
9935,144121.57960915333
15521,259676.87299901075
11482,200148.89125845846
11443,174598.48220528534
9459,231015.04638329134
9218,176368.53951760687
854,149266.1446272885
5619,149543.55817240203
9208,181688.14436874565
4391,138327.8451884843
15207,164863.3287751889
7183,190736.63618160793
16442,216477.72052528142
7936,90999.6058118266
10606,359643.87615333
4979,158803.35803989245
4854,289903.31632007577
16476,133909.61228491762
10516,157810.03415486464
16261,315420.5992586643
90,410217.05841204594
5433,173572.89756113937
14338,142779.5256225724
13487,236599.196222737
8211,487028.60010206536
170,200750.24122416615
14051,105272.55397868218
10686,190015.5837230776
7595,313542.7196075209
6777,382700.2676867248
14661,178549.41472819936
13991,331931.1476036073
16795,174519.93889478027
2740,131570.52413077795
7368,374746.2000478041
2413,247558.29402853883
1852,445412.3223721232
15200,327998.7203809851
8467,339085.5922100321
16379,270780.70845458633
3375,182480.554127671
5945,455249.3794956741
2641,188283.94160531193
2837,310797.38461312925
3498,231839.12463633795
10876,143134.0628558823
1285,212677.32324512658
9285,241186.49643939556
4015,328693.13018422195
2526,175661.26784274186
7814,206734.4340304115
7117,338181.15453030734
12359,124505.02990456035
3303,306861.4055623842
13874,164489.50228366777
5484,167869.6819600323
15067,156422.83924143438
12639,220204.53868544893
3388,246615.11402741403
4256,201086.2353802346
15738,187749.46133644393
14049,182607.9316039272
15780,186102.34458800373
9564,169877.29752466036
11910,198905.09383005602
11315,188849.52523644155
1733,158247.29295614574
3910,360789.1630698572
7552,466175.52383978356
254,168069.20869577522
5222,210979.6429722602
8314,237547.80874680897
16743,181672.69299629924
10335,113605.85515469717
8226,291848.7610155867
12254,215614.1665363619
13152,230009.35887807576
15020,197377.65854474538
16349,228174.23973055315
11924,162433.95512492332
12543,193913.1998140468
14114,241296.01192558237
12318,235563.34474090725
15383,172713.77831600007
6679,205688.09953209956
635,172264.03062399142
15993,264129.2406622198
11375,186876.63626326807
11216,188838.1335261656
15401,223442.97242632613
11301,140841.6356741736
13804,255056.20954768138
10839,190322.99661387247
1588,345753.0433697838
3596,191800.52606060292
5816,179456.49163282296
8099,140558.52923257992
6551,190578.7180004762
14075,531296.2310442725
13431,199121.37036148607
9481,327587.22680423356
5295,162780.72229751034
15859,356562.45751650364
10634,294650.27226954594
444,234622.77397307553
11686,259598.94471289925
1213,205162.9339254149
13970,138088.14041575487
6849,455123.49966985395
9911,246863.5590091468
5649,149980.45460680794
7184,226516.2792927697
5877,283762.9769566091
1655,191666.78253631666
15301,197498.7159039884
12389,230663.5563032129
5241,262053.9796407774
7048,162739.75118615024
10574,150164.0845527907
8593,155843.81028422565
4752,165068.6140768648
14663,183021.00626102788
10994,212358.93725875483
87,83542.41298055371
5132,128308.89856623519
6372,375593.1021943075
7411,304871.3449841255
3319,243278.01279976137
9355,130394.36983853155
5139,259079.65345730504
56,284726.63276744063
3249,174085.25082967847
5047,86560.54662421103
13238,268797.70630985795
2190,266389.1311919007
15599,176810.1855286177
6542,160416.30609461217
1968,203266.42760473888
5630,165391.1274853088
9157,261178.40034778332
789,202106.6472532648
1413,281475.96332223475
12514,275639.42040304816
13459,141626.66479220826
1345,235914.03534741444
4034,204645.7704494008
15169,142456.79382450972
6770,242449.57562724914
3334,169254.14460646803
12998,151023.8729776733
15870,232312.02625315284
1871,156382.04517286792
5770,138970.1933945901
13196,119721.49667600582
7633,234583.71725746873
10699,203336.35152619003
15470,189881.89816289264
1903,510850.0494953432
13860,187033.78535572856
7649,213882.03986532535
11043,213168.34642624017
2922,238074.1059392858
7538,365712.66558608203
9477,122652.77546077617
117,538255.4580621253
1457,265472.73648999265
7082,163212.46329831038
3053,251434.65787006315
12522,114511.53387235301
5744,442246.6805794411
13566,342525.578861178
1464,127112.69492564797
3852,120956.01940624135
9557,247654.55491058432
14719,411278.17996084143
13978,136926.9775016329
3286,155676.89736191896
13019,385465.92984910717
1421,135249.30993733177
13502,184692.926886798
14811,121772.15669714552
9297,323687.25201585866
7749,564841.05360904
16555,142147.48601540647
14576,184713.0295671531
12766,167334.57021568922
4679,137274.67255319247
10033,181244.6013993367
11231,301845.43877376086
15112,148638.67058391683
10617,184212.3993322731
2175,163458.4360314808
16502,434810.4235561445
10106,191816.41614807196
12561,153881.42974103038
15907,316645.82961933356
8069,127069.08442958033
8316,127622.73501419558
12343,249406.44547545933
12092,143023.11573049214
1527,157876.93947444044
10010,218506.59486046413
655,110429.61996162553
10549,139337.59129512182
3248,119446.6232985402
13499,275595.52286468755
14959,199464.36807193284
6070,153984.13283926336
11360,222192.45329817652
12102,192460.9874218968
11870,305145.28502708965
3713,98220.2585490397
3230,147404.17375393142
7742,214754.9735952998
15092,335687.6905446754
8728,289866.5591606712
3386,153898.1178673193
9409,147163.00836004489
16545,256864.91522881898
3127,166859.11381758307
11344,179534.8813541514
2112,204073.05268620787
7310,215324.44029582175
6313,191494.01911469715
3681,404943.10625452426
5114,346845.3364716601
270,164313.00612823715
14350,182255.16113783972
12223,341135.1873861111
1066,171371.09043761494
16116,301294.9321484439
11410,501456.0215622064
4088,162470.11878886455
5956,182167.83119655214
14669,144420.39541877047
13871,135154.49344940323
4126,234836.2228691803
12114,218985.50999485736
16607,166212.88649465283
4266,233587.57938074748
13518,216202.2986718126
11856,320827.0002763308
3885,245933.7762663172
8891,148631.26964131452
4964,173977.9852549515
7696,176332.81631651364
6894,111529.8545840181
9766,168907.16349263073
4800,157735.31402833862
2840,207867.20520794182
4743,168736.34811134593
13562,474583.4916575417
8301,201373.39294554168
5405,173331.0118257248
1535,176238.18372925025
9073,126758.74347246945
1698,336619.6239735261
12262,239725.21191010266
6794,169192.24155389724
12701,174141.10449039802
8432,185090.67021406293
13540,127900.76341796372
8629,159311.72257197974
1440,183735.10125428133
8596,206876.36538768187
9575,274533.6413012378
14976,104969.30291189703
3149,197671.5922365021
5157,180916.35049286505
10748,184654.29722708053
9719,364590.7359792431
6376,181084.93607826403
9733,176715.51386999333
4749,197262.22751376484
4994,388991.31308327144
538,211326.86361099817
5512,133386.85472734773
9778,143558.35755580265
9761,141888.65806032345
3174,408267.2346721542
13429,196426.06743954754
10467,76883.07299968376
14129,183682.5744486544
13608,237106.77556916312
11106,146476.06809015546
12048,168091.56657144972
1054,370961.60608671635
3582,267300.3266857881
1566,155679.10673345227
11529,152602.4547395676
11859,153609.82096633984
10582,147615.61365900142
14907,514236.7679179076
14039,165928.96424479265
10489,149962.18183957945
3331,334383.68198694254
10153,248948.48161446786
5271,153406.89219289037
11871,361339.889180829
776,129024.1884389311
3994,142607.29324397145
9433,68673.83190228684
14275,144343.33333878106
8030,259067.2181786348
8169,285842.0277509604
8053,188149.23090275828
4822,225530.99774986433
13197,225628.78639101636
13634,275794.8602628435
8951,155421.75450211752
12176,232161.8653832684
15471,138826.9119515977
14962,145818.25823148913
12512,113395.17265944844
8697,429929.441667288
7095,214767.01059175434
13639,212552.87086163388
16660,169723.156646695
5848,142331.6683021891
5386,185107.65007113438
10880,269337.27368188987
3954,183874.13408521473
13426,271806.8656126556
5966,211796.31175872707
16315,282149.84452760976
7455,168810.05419381644
11071,230931.6967465478
14740,216429.54488389805
16087,203601.9744358191
8931,224265.47990129475
15289,163043.25522591764
16089,292953.7169764128
12128,188840.10845817786
4724,216832.98902187066
8585,205285.01558139783
7188,223592.71543077382
5423,175949.0343117116
10488,207357.1578465186
5980,212561.3906380748
8376,245423.70944595346
12397,140436.94070677334
16496,202642.23611808126
4891,245362.0316710169
9710,150986.53489165657
6339,165053.21857646675
244,206200.68043130424
5002,222125.01222690174
5358,175090.22981648715
7636,156450.04120654165
9361,312210.26414395263
3601,122014.84275339157
15755,151994.9466277929
172,190008.32075187925
3037,334067.297433855
577,256608.36789022828
3607,197030.52173691383
2515,123618.39076757571
10413,156846.75650894592
10511,231337.06594117708
4637,412956.09517695894
12736,287834.7938324298
9534,235895.6014539464
11641,191198.1122150637
10419,261286.19903418497
15313,198114.81676795686
14915,192673.07622814924
12409,395270.87740389485
9405,122138.06818839328
14066,206491.21376888893
14108,185289.92330662644
11931,234559.6177379652
11464,316407.54687343084
926,144463.20133309296
11190,218868.24260903563
10260,185542.2159345106
12712,193098.50135573588
1234,201057.96627559228
11608,108352.21028754958
3776,246442.11144744826
4881,201373.39294554168
10266,189763.00268941806
3262,245163.18752527435
3576,393731.9861993027
16604,407733.6958878452
8041,235895.59333963614
10691,235700.32144865466
8357,185705.8839324807
11661,140356.78479405696
4453,235162.7685536254
15936,215639.49591653945
8463,259489.5517970434
15770,242736.4201678566
466,159701.73581884784
14965,89591.01386454403
11227,183073.9246044104
9894,285845.3328840901
11746,201409.80424654097
4118,139880.1857548529
756,334551.19799001823
15589,168116.58603298498
109,374075.40688584064
5778,214290.29493360184
1731,83017.44267376601
3450,150693.09361120436
2961,202300.82662052856
222,173550.16544238006
11454,357246.7456821663
7339,186520.28270303094
12096,100830.68686508517
14074,208216.37740012765
4058,358164.2184442516
6603,262318.4820904896
3289,130699.21193338266
16681,250811.44647568444
8200,287422.1453301061
3343,208913.5321632685
7802,168785.60638253813
2082,442391.4402733269
217,245273.60704145502
1720,172950.36717531728
7224,248805.3693258954
6176,140533.07274716822
12571,257192.4121171188
16666,309533.6367768667
8908,202351.79050336065
6914,176681.3968854758
5428,192711.29667080904
381,176873.09902883446
3991,205033.49995594387
16365,278907.18078807974
1046,211777.23375916664
391,145985.36529561854
9212,341145.6015996332
3022,185080.2079904874
9961,115335.90047092225
6764,323842.2021905356
7720,173527.26155072375
4809,204217.1525255133
8877,298053.44336950534
7817,173435.87950350635
10614,117140.19501689219
5553,249998.15459333346
16488,139775.50513321286
11002,174772.13174926795
13592,404855.60810251726
15050,204461.25177042704
13553,270361.34561263776
9041,198130.76325940643
5461,403786.62248843996
16274,437650.0268359444
2138,203596.35314139337
6245,160883.59539133465
8245,181150.72795284702
6491,216125.464533341
13218,169058.84706171878
13101,115582.69217701923
10462,143412.66151264563
4079,178738.91324867896
1506,434183.05065080366
14107,128172.77687458975
12215,285827.4956509112
11576,372774.0295936556
10567,221886.54928971233
12713,225074.34294560357
1468,529850.8715069602
2549,246324.8032484198
4172,243295.20118144638
12380,232088.26767002602
3513,113080.55766027786
8165,221772.94409321022
1127,199897.59919721258
14601,407607.32493480906
15526,303909.3175510715
986,249232.68685831001
14968,199172.00572261628
9348,210412.46731418552
6317,251987.2050102474
7497,99161.39407865377
5079,305032.19443918776
528,158113.7889321135
10964,145826.832036246
5812,305962.2081045251
11022,183598.03293441524
16251,144374.80589782592
5863,118640.2467685527
8664,214402.47654196326
5396,224997.6027163274
6917,241668.4546126461
12776,129768.55942317835
473,245687.84643499687
13333,209734.15276895912
13023,196346.91065343644
7357,211669.26911880306
10955,474359.67348880804
11914,400193.490098142
12535,175831.45662778415
11205,177496.20965623006
13209,197372.99524607064
16119,359381.00452656887
2174,230663.95935645472
4834,204350.3994602477
10151,176456.77883019726
5584,217993.85134452078
6672,220665.27687872082
12858,284568.93133130984
5106,160735.64681516157
8884,175505.73609901775
13766,180371.69697666675
12556,119806.28188499408
12910,209271.99515828365
6258,127595.08958069867
7100,235985.6264032779
1793,182169.6239704751
3335,175971.4881938952
12835,181020.08334903175
10591,154027.34562723918
15707,281589.40109724837
16389,156234.55273575312
7440,349063.08133852686
6293,173029.55387224976
3937,189716.68873853624
16527,195811.76030600083
5102,235271.38302895174
10734,351661.354595485
7986,162976.76755343954
6495,94495.00472393143
9571,249124.66687992855
5131,198184.22377207872
10761,431293.41319128877
143,420728.554629233
13829,180734.7887874555
13662,239629.0610096764
1771,144490.5043737774
5448,191806.92494575668
8594,167137.1175644301
12038,286078.7093515026
16471,176300.78280445654
16764,144980.97967313396
1282,177537.63749407887
15101,260780.30796836395
9473,141361.7441359221
2324,349360.9098554023
14448,235100.1584783023
6000,64165.013314502656
2077,135663.89839927029
12960,244847.3391587362
15837,208194.01810928193
8805,239672.64839931834
9987,231776.0605263011
1580,282658.1797704708
11089,127332.93424615278
10926,218344.9868904684
12773,421403.5637579495
6490,284702.3359893686
10858,126081.8929630487
2831,104917.39387324995
16326,144491.75498845475
371,177953.01008021724
8852,191949.68197866998
6713,228472.70501356802
4230,168719.6388981732
3639,219659.42517362235
3642,205675.4213734994
5149,185797.22483570923
2861,194160.40464286163
13300,106254.6195587248
2807,327550.2915702683
5919,116262.79335772438
12716,541335.6158111477
4271,251804.95853541064
16055,252374.27365879822
3747,276604.41971699434
5857,233170.9535671073
6884,351329.3556980351
16027,293527.1411550072
3512,335388.6395340806
5181,163413.74961268465
16732,268507.58830455167
1908,181222.07629674757
12082,175241.27754969872
7286,141004.3616508008
8216,145751.05390264845
6929,341283.5924577046
3950,352207.589354946
12479,175971.85305378155
877,137769.771084045
1366,177223.39481886462
384,139217.21488286497
5767,212242.7628158973
6910,153641.83315234786
187,188912.4252859773
10164,301706.78990039486
8603,254240.18581860667
15834,184056.33643519288
3078,128341.12904844261
3479,236847.7911133677
6671,217204.5294204467
6078,175522.95453508705
16271,134290.97396199574
16191,155115.2498191575
11544,175334.55073259238
7781,175978.36306855964
14918,259710.9111464907
6238,200744.5430695782
12989,201088.44764977167
11907,244793.19361038678
9696,148032.0209300402
14084,361926.03264777764
3895,147542.9466552676
4367,193018.28006536147
8453,57673.08622889902
7638,333770.3413323548
8373,239789.3876873261
4674,176867.79120674604
15787,155677.02929273245
5903,265528.82248707383
13679,193064.19512168842
9018,273310.196845348
15823,249312.9469636352
13289,145306.14572220345
9896,192624.94727998757
14436,196400.7779789978
5547,222082.77151649806
4048,411800.0158993931
16579,200289.6023522839
8550,195845.61334543393
9385,303036.96239454555
5242,146885.09443570132
31,196444.6606073289
6144,250021.3852555213
3990,201107.8958576776
2523,93899.74797458042
12608,250949.94110287965
7234,175648.63165866188
15264,199693.85345761027
9623,197961.08198923108
3161,330310.5400581751
7425,108087.52072819741
13021,277825.70991606446
4044,143430.550171672
15411,252185.85467022783
979,302132.87398602394
5514,251160.9565748568
4817,160289.54844819682
2115,183772.0620615179
10571,294271.56113741506
8992,217717.526955041
15546,190423.2908712571
11359,124109.56765611068
11972,169118.81772601456
12838,171544.29862564307
5948,122667.55810971407
422,290399.51302204974
4855,165838.84293299768
16197,110473.36743086767
8926,365545.98051357846
5703,177236.59394175644
8848,203344.16130597025
7039,305102.2961100352
3806,155674.1050908227
15154,215400.47996693294
13132,191878.66789221807
7438,196826.01732334692
4398,222152.043547516
2440,178824.68583644627
3751,142167.3690352269
1476,168586.55770866034
2264,289136.4058104057
16444,163032.85509899742
10704,163180.6070725109
4033,147170.43891443277
4508,121074.85225810655
16290,247111.0199860435
10387,203166.33346671693
5457,144955.65099903673
4910,277177.3095247249
7451,192020.27675504464
10732,161787.61076142796
8015,120075.5977698389
6148,172096.0700337081
5892,244052.75179505948
7825,205808.63192668062
6851,220845.93939208015
6633,203769.2572026977
2139,273957.639578933
10213,262413.0221855965
2830,216961.10699979367
13907,139677.80122754895
15897,343039.1278076419
8311,190153.24277040464
14230,202441.10092763577
3878,182154.78099816488
13732,179174.19092129657
12110,171263.59078086246
10675,386791.5269987226
12946,123840.20991294857
16754,217237.5796633914
4394,279551.2138468313
16728,166752.48143820334
14378,336672.99923730746
9949,168951.16081530013
994,176779.91619042106
13258,148167.54750970803
5883,371904.9101203732
6933,337267.1704177122
13193,206165.98538372
13286,166767.7624047135
13407,403375.08770573395
7512,117003.94392642904
7221,204441.82804589297
14428,153127.51342985732
1740,201431.51820166668
3,143665.38327472637
12952,229566.5022704922
11537,140587.61213566374
2558,140351.4362039852
14081,282310.64494008804
3517,225795.73926223343
7149,224484.89980496842
15777,115608.56467436913
8995,220547.94702050713
826,387139.187282469
509,299620.68470942485
14875,306084.76709011366
6591,158131.25447306366
11283,109339.14525321327
9897,241866.9821789492
14902,174781.15931973365
14291,166387.51972483456
3162,227096.67325208755
4206,198209.64293508
11580,195231.81110878984
2007,244595.88015560593
14939,340405.721571567
13572,209526.35115248626
10720,160530.5531993359
